5001  0.0100000000	
13.25	2.35246E-15
13.26	-0.100266587
13.27	-0.19895191
13.28	-0.294499642
13.29	-0.385402939
13.3	-0.470228202
13.31	-0.547637685
13.32	-0.616410594
13.33	-0.67546234
13.34	-0.723861642
13.35	-0.760845213
13.36	-0.785829801
13.37	-0.798421383
13.38	-0.798421383
13.39	-0.785829801
13.4	-0.760845213
13.41	-0.723861642
13.42	-0.67546234
13.43	-0.616410594
13.44	-0.547637685
13.45	-0.470228202
13.46	-0.385402939
13.47	-0.294499642
13.48	-0.19895191
13.49	-0.100266587
13.5	-1.0977E-14
13.51	0.100266587
13.52	0.19895191
13.53	0.294499642
13.54	0.385402939
13.55	0.470228202
13.56	0.547637685
13.57	0.616410594
13.58	0.67546234
13.59	0.723861642
13.6	0.760845213
13.61	0.785829801
13.62	0.798421383
13.63	0.798421383
13.64	0.785829801
13.65	0.760845213
13.66	0.723861642
13.67	0.67546234
13.68	0.616410594
13.69	0.547637685
13.7	0.470228202
13.71	0.385402939
13.72	0.294499642
13.73	0.19895191
13.74	0.100266587
13.75	-3.13586E-15
13.76	-0.100266587
13.77	-0.19895191
13.78	-0.294499642
13.79	-0.385402939
13.8	-0.470228202
13.81	-0.547637685
13.82	-0.616410594
13.83	-0.67546234
13.84	-0.723861642
13.85	-0.760845213
13.86	-0.785829801
13.87	-0.798421383
13.88	-0.798421383
13.89	-0.785829801
13.9	-0.760845213
13.91	-0.723861642
13.92	-0.67546234
13.93	-0.616410594
13.94	-0.547637685
13.95	-0.470228202
13.96	-0.385402939
13.97	-0.294499642
13.98	-0.19895191
13.99	-0.100266587
14	-5.48867E-15
14.01	0.100266587
14.02	0.19895191
14.03	0.294499642
14.04	0.385402939
14.05	0.470228202
14.06	0.547637685
14.07	0.616410594
14.08	0.67546234
14.09	0.723861642
14.1	0.760845213
14.11	0.785829801
14.12	0.798421383
14.13	0.798421383
14.14	0.785829801
14.15	0.760845213
14.16	0.723861642
14.17	0.67546234
14.18	0.616410594
14.19	0.547637685
14.2	0.470228202
14.21	0.385402939
14.22	0.294499642
14.23	0.19895191
14.24	0.100266587
14.25	1.41132E-14
14.26	-0.100266587
14.27	-0.19895191
14.28	-0.294499642
14.29	-0.385402939
14.3	-0.470228202
14.31	-0.547637685
14.32	-0.616410594
14.33	-0.67546234
14.34	-0.723861642
14.35	-0.760845213
14.36	-0.785829801
14.37	-0.798421383
14.38	-0.798421383
14.39	-0.785829801
14.4	-0.760845213
14.41	-0.723861642
14.42	-0.67546234
14.43	-0.616410594
14.44	-0.547637685
14.45	-0.470228202
14.46	-0.385402939
14.47	-0.294499642
14.48	-0.19895191
14.49	-0.100266587
14.5	-3.46945E-19
14.51	0.100266587
14.52	0.19895191
14.53	0.294499642
14.54	0.385402939
14.55	0.470228202
14.56	0.547637685
14.57	0.616410594
14.58	0.67546234
14.59	0.723861642
14.6	0.760845213
14.61	0.785829801
14.62	0.798421383
14.63	0.798421383
14.64	0.785829801
14.65	0.760845213
14.66	0.723861642
14.67	0.67546234
14.68	0.616410594
14.69	0.547637685
14.7	0.470228202
14.71	0.385402939
14.72	0.294499642
14.73	0.19895191
14.74	0.100266587
14.75	8.62487E-15
14.76	-0.100266587
14.77	-0.19895191
14.78	-0.294499642
14.79	-0.385402939
14.8	-0.470228202
14.81	-0.547637685
14.82	-0.616410594
14.83	-0.67546234
14.84	-0.723861642
14.85	-0.760845213
14.86	-0.785829801
14.87	-0.798421383
14.88	-0.798421383
14.89	-0.785829801
14.9	-0.760845213
14.91	-0.723861642
14.92	-0.67546234
14.93	-0.616410594
14.94	-0.547637685
14.95	-0.470228202
14.96	-0.385402939
14.97	-0.294499642
14.98	-0.19895191
14.99	-0.100266587
15	-1.72494E-14
15.01	0.100266587
15.02	0.19895191
15.03	0.294499642
15.04	0.385402939
15.05	0.470228202
15.06	0.547637685
15.07	0.616410594
15.08	0.67546234
15.09	0.723861642
15.1	0.760845213
15.11	0.785829801
15.12	0.798421383
15.13	0.798421383
15.14	0.785829801
15.15	0.760845213
15.16	0.723861642
15.17	0.67546234
15.18	0.616410594
15.19	0.547637685
15.2	0.470228202
15.21	0.385402939
15.22	0.294499642
15.23	0.19895191
15.24	0.100266587
15.25	3.13655E-15
15.26	-0.100266587
15.27	-0.19895191
15.28	-0.294499642
15.29	-0.385402939
15.3	-0.470228202
15.31	-0.547637685
15.32	-0.616410594
15.33	-0.67546234
15.34	-0.723861642
15.35	-0.760845213
15.36	-0.785829801
15.37	-0.798421383
15.38	-0.798421383
15.39	-0.785829801
15.4	-0.760845213
15.41	-0.723861642
15.42	-0.67546234
15.43	-0.616410594
15.44	-0.547637685
15.45	-0.470228202
15.46	-0.385402939
15.47	-0.294499642
15.48	-0.19895191
15.49	-0.100266587
15.5	-1.17611E-14
15.51	0.100266587
15.52	0.19895191
15.53	0.294499642
15.54	0.385402939
15.55	0.470228202
15.56	0.547637685
15.57	0.616410594
15.58	0.67546234
15.59	0.723861642
15.6	0.760845213
15.61	0.785829801
15.62	0.798421383
15.63	0.798421383
15.64	0.785829801
15.65	0.760845213
15.66	0.723861642
15.67	0.67546234
15.68	0.616410594
15.69	0.547637685
15.7	0.470228202
15.71	0.385402939
15.72	0.294499642
15.73	0.19895191
15.74	0.100266587
15.75	-2.35176E-15
15.76	-0.100266587
15.77	-0.19895191
15.78	-0.294499642
15.79	-0.385402939
15.8	-0.470228202
15.81	-0.547637685
15.82	-0.616410594
15.83	-0.67546234
15.84	-0.723861642
15.85	-0.760845213
15.86	-0.785829801
15.87	-0.798421383
15.88	-0.798421383
15.89	-0.785829801
15.9	-0.760845213
15.91	-0.723861642
15.92	-0.67546234
15.93	-0.616410594
15.94	-0.547637685
15.95	-0.470228202
15.96	-0.385402939
15.97	-0.294499642
15.98	-0.19895191
15.99	-0.100266587
16	-6.27276E-15
16.01	0.100266587
16.02	0.19895191
16.03	0.294499642
16.04	0.385402939
16.05	0.470228202
16.06	0.547637685
16.07	0.616410594
16.08	0.67546234
16.09	0.723861642
16.1	0.760845213
16.11	0.785829801
16.12	0.798421383
16.13	0.798421383
16.14	0.785829801
16.15	0.760845213
16.16	0.723861642
16.17	0.67546234
16.18	0.616410594
16.19	0.547637685
16.2	0.470228202
16.21	0.385402939
16.22	0.294499642
16.23	0.19895191
16.24	0.100266587
16.25	1.48973E-14
16.26	-0.100266587
16.27	-0.19895191
16.28	-0.294499642
16.29	-0.385402939
16.3	-0.470228202
16.31	-0.547637685
16.32	-0.616410594
16.33	-0.67546234
16.34	-0.723861642
16.35	-0.760845213
16.36	-0.785829801
16.37	-0.798421383
16.38	-0.798421383
16.39	-0.785829801
16.4	-0.760845213
16.41	-0.723861642
16.42	-0.67546234
16.43	-0.616410594
16.44	-0.547637685
16.45	-0.470228202
16.46	-0.385402939
16.47	-0.294499642
16.48	-0.19895191
16.49	-0.100266587
16.5	-7.84442E-16
16.51	0.100266587
16.52	0.19895191
16.53	0.294499642
16.54	0.385402939
16.55	0.470228202
16.56	0.547637685
16.57	0.616410594
16.58	0.67546234
16.59	0.723861642
16.6	0.760845213
16.61	0.785829801
16.62	0.798421383
16.63	0.798421383
16.64	0.785829801
16.65	0.760845213
16.66	0.723861642
16.67	0.67546234
16.68	0.616410594
16.69	0.547637685
16.7	0.470228202
16.71	0.385402939
16.72	0.294499642
16.73	0.19895191
16.74	0.100266587
16.75	9.40897E-15
16.76	-0.100266587
16.77	-0.19895191
16.78	-0.294499642
16.79	-0.385402939
16.8	-0.470228202
16.81	-0.547637685
16.82	-0.616410594
16.83	-0.67546234
16.84	-0.723861642
16.85	-0.760845213
16.86	-0.785829801
16.87	-0.798421383
16.88	-0.798421383
16.89	-0.785829801
16.9	-0.760845213
16.91	-0.723861642
16.92	-0.67546234
16.93	-0.616410594
16.94	-0.547637685
16.95	-0.470228202
16.96	-0.385402939
16.97	-0.294499642
16.98	-0.19895191
16.99	-0.100266587
17	4.70388E-15
17.01	0.100266587
17.02	0.19895191
17.03	0.294499642
17.04	0.385402939
17.05	0.470228202
17.06	0.547637685
17.07	0.616410594
17.08	0.67546234
17.09	0.723861642
17.1	0.760845213
17.11	0.785829801
17.12	0.798421383
17.13	0.798421383
17.14	0.785829801
17.15	0.760845213
17.16	0.723861642
17.17	0.67546234
17.18	0.616410594
17.19	0.547637685
17.2	0.470228202
17.21	0.385402939
17.22	0.294499642
17.23	0.19895191
17.24	0.100266587
17.25	3.92065E-15
17.26	-0.100266587
17.27	-0.19895191
17.28	-0.294499642
17.29	-0.385402939
17.3	-0.470228202
17.31	-0.547637685
17.32	-0.616410594
17.33	-0.67546234
17.34	-0.723861642
17.35	-0.760845213
17.36	-0.785829801
17.37	-0.798421383
17.38	-0.798421383
17.39	-0.785829801
17.4	-0.760845213
17.41	-0.723861642
17.42	-0.67546234
17.43	-0.616410594
17.44	-0.547637685
17.45	-0.470228202
17.46	-0.385402939
17.47	-0.294499642
17.48	-0.19895191
17.49	-0.100266587
17.5	-1.25452E-14
17.51	0.100266587
17.52	0.19895191
17.53	0.294499642
17.54	0.385402939
17.55	0.470228202
17.56	0.547637685
17.57	0.616410594
17.58	0.67546234
17.59	0.723861642
17.6	0.760845213
17.61	0.785829801
17.62	0.798421383
17.63	0.798421383
17.64	0.785829801
17.65	0.760845213
17.66	0.723861642
17.67	0.67546234
17.68	0.616410594
17.69	0.547637685
17.7	0.470228202
17.71	0.385402939
17.72	0.294499642
17.73	0.19895191
17.74	0.100266587
17.75	-1.56767E-15
17.76	-0.100266587
17.77	-0.19895191
17.78	-0.294499642
17.79	-0.385402939
17.8	-0.470228202
17.81	-0.547637685
17.82	-0.616410594
17.83	-0.67546234
17.84	-0.723861642
17.85	-0.760845213
17.86	-0.785829801
17.87	-0.798421383
17.88	-0.798421383
17.89	-0.785829801
17.9	-0.760845213
17.91	-0.723861642
17.92	-0.67546234
17.93	-0.616410594
17.94	-0.547637685
17.95	-0.470228202
17.96	-0.385402939
17.97	-0.294499642
17.98	-0.19895191
17.99	-0.100266587
18	-7.05686E-15
18.01	0.100266587
18.02	0.19895191
18.03	0.294499642
18.04	0.385402939
18.05	0.470228202
18.06	0.547637685
18.07	0.616410594
18.08	0.67546234
18.09	0.723861642
18.1	0.760845213
18.11	0.785829801
18.12	0.798421383
18.13	0.798421383
18.14	0.785829801
18.15	0.760845213
18.16	0.723861642
18.17	0.67546234
18.18	0.616410594
18.19	0.547637685
18.2	0.470228202
18.21	0.385402939
18.22	0.294499642
18.23	0.19895191
18.24	0.100266587
18.25	1.56814E-14
18.26	-0.100266587
18.27	-0.19895191
18.28	-0.294499642
18.29	-0.385402939
18.3	-0.470228202
18.31	-0.547637685
18.32	-0.616410594
18.33	-0.67546234
18.34	-0.723861642
18.35	-0.760845213
18.36	-0.785829801
18.37	-0.798421383
18.38	-0.798421383
18.39	-0.785829801
18.4	-0.760845213
18.41	-0.723861642
18.42	-0.67546234
18.43	-0.616410594
18.44	-0.547637685
18.45	-0.470228202
18.46	-0.385402939
18.47	-0.294499642
18.48	-0.19895191
18.49	-0.100266587
18.5	-1.56854E-15
18.51	0.100266587
18.52	0.19895191
18.53	0.294499642
18.54	0.385402939
18.55	0.470228202
18.56	0.547637685
18.57	0.616410594
18.58	0.67546234
18.59	0.723861642
18.6	0.760845213
18.61	0.785829801
18.62	0.798421383
18.63	0.798421383
18.64	0.785829801
18.65	0.760845213
18.66	0.723861642
18.67	0.67546234
18.68	0.616410594
18.69	0.547637685
18.7	0.470228202
18.71	0.385402939
18.72	0.294499642
18.73	0.19895191
18.74	0.100266587
18.75	1.01931E-14
18.76	-0.100266587
18.77	-0.19895191
18.78	-0.294499642
18.79	-0.385402939
18.8	-0.470228202
18.81	-0.547637685
18.82	-0.616410594
18.83	-0.67546234
18.84	-0.723861642
18.85	-0.760845213
18.86	-0.785829801
18.87	-0.798421383
18.88	-0.798421383
18.89	-0.785829801
18.9	-0.760845213
18.91	-0.723861642
18.92	-0.67546234
18.93	-0.616410594
18.94	-0.547637685
18.95	-0.470228202
18.96	-0.385402939
18.97	-0.294499642
18.98	-0.19895191
18.99	-0.100266587
19	-1.88176E-14
19.01	0.100266587
19.02	0.19895191
19.03	0.294499642
19.04	0.385402939
19.05	0.470228202
19.06	0.547637685
19.07	0.616410594
19.08	0.67546234
19.09	0.723861642
19.1	0.760845213
19.11	0.785829801
19.12	0.798421383
19.13	0.798421383
19.14	0.785829801
19.15	0.760845213
19.16	0.723861642
19.17	0.67546234
19.18	0.616410594
19.19	0.547637685
19.2	0.470228202
19.21	0.385402939
19.22	0.294499642
19.23	0.19895191
19.24	0.100266587
19.25	4.70474E-15
19.26	-0.100266587
19.27	-0.19895191
19.28	-0.294499642
19.29	-0.385402939
19.3	-0.470228202
19.31	-0.547637685
19.32	-0.616410594
19.33	-0.67546234
19.34	-0.723861642
19.35	-0.760845213
19.36	-0.785829801
19.37	-0.798421383
19.38	-0.798421383
19.39	-0.785829801
19.4	-0.760845213
19.41	-0.723861642
19.42	-0.67546234
19.43	-0.616410594
19.44	-0.547637685
19.45	-0.470228202
19.46	-0.385402939
19.47	-0.294499642
19.48	-0.19895191
19.49	-0.100266587
19.5	-1.33293E-14
19.51	0.100266587
19.52	0.19895191
19.53	0.294499642
19.54	0.385402939
19.55	0.470228202
19.56	0.547637685
19.57	0.616410594
19.58	0.67546234
19.59	0.723861642
19.6	0.760845213
19.61	0.785829801
19.62	0.798421383
19.63	0.798421383
19.64	0.785829801
19.65	0.760845213
19.66	0.723861642
19.67	0.67546234
19.68	0.616410594
19.69	0.547637685
19.7	0.470228202
19.71	0.385402939
19.72	0.294499642
19.73	0.19895191
19.74	0.100266587
19.75	-7.83575E-16
19.76	-0.100266587
19.77	-0.19895191
19.78	-0.294499642
19.79	-0.385402939
19.8	-0.470228202
19.81	-0.547637685
19.82	-0.616410594
19.83	-0.67546234
19.84	-0.723861642
19.85	-0.760845213
19.86	-0.785829801
19.87	-0.798421383
19.88	-0.798421383
19.89	-0.785829801
19.9	-0.760845213
19.91	-0.723861642
19.92	-0.67546234
19.93	-0.616410594
19.94	-0.547637685
19.95	-0.470228202
19.96	-0.385402939
19.97	-0.294499642
19.98	-0.19895191
19.99	-0.100266587
20	-7.84095E-15
20.01	0.100266587
20.02	0.19895191
20.03	0.294499642
20.04	0.385402939
20.05	0.470228202
20.06	0.547637685
20.07	0.616410594
20.08	0.67546234
20.09	0.723861642
20.1	0.760845213
20.11	0.785829801
20.12	0.798421383
20.13	0.798421383
20.14	0.785829801
20.15	0.760845213
20.16	0.723861642
20.17	0.67546234
20.18	0.616410594
20.19	0.547637685
20.2	0.470228202
20.21	0.385402939
20.22	0.294499642
20.23	0.19895191
20.24	0.100266587
20.25	1.64655E-14
20.26	-0.100266587
20.27	-0.19895191
20.28	-0.294499642
20.29	-0.385402939
20.3	-0.470228202
20.31	-0.547637685
20.32	-0.616410594
20.33	-0.67546234
20.34	-0.723861642
20.35	-0.760845213
20.36	-0.785829801
20.37	-0.798421383
20.38	-0.798421383
20.39	-0.785829801
20.4	-0.760845213
20.41	-0.723861642
20.42	-0.67546234
20.43	-0.616410594
20.44	-0.547637685
20.45	-0.470228202
20.46	-0.385402939
20.47	-0.294499642
20.48	-0.19895191
20.49	-0.100266587
20.5	-2.509E-14
20.51	0.100266587
20.52	0.19895191
20.53	0.294499642
20.54	0.385402939
20.55	0.470228202
20.56	0.547637685
20.57	0.616410594
20.58	0.67546234
20.59	0.723861642
20.6	0.760845213
20.61	0.785829801
20.62	0.798421383
20.63	0.798421383
20.64	0.785829801
20.65	0.760845213
20.66	0.723861642
20.67	0.67546234
20.68	0.616410594
20.69	0.547637685
20.7	0.470228202
20.71	0.385402939
20.72	0.294499642
20.73	0.19895191
20.74	0.100266587
20.75	-1.17602E-14
20.76	-0.100266587
20.77	-0.19895191
20.78	-0.294499642
20.79	-0.385402939
20.8	-0.470228202
20.81	-0.547637685
20.82	-0.616410594
20.83	-0.67546234
20.84	-0.723861642
20.85	-0.760845213
20.86	-0.785829801
20.87	-0.798421383
20.88	-0.798421383
20.89	-0.785829801
20.9	-0.760845213
20.91	-0.723861642
20.92	-0.67546234
20.93	-0.616410594
20.94	-0.547637685
20.95	-0.470228202
20.96	-0.385402939
20.97	-0.294499642
20.98	-0.19895191
20.99	-0.100266587
21	3.13569E-15
21.01	0.100266587
21.02	0.19895191
21.03	0.294499642
21.04	0.385402939
21.05	0.470228202
21.06	0.547637685
21.07	0.616410594
21.08	0.67546234
21.09	0.723861642
21.1	0.760845213
21.11	0.785829801
21.12	0.798421383
21.13	0.798421383
21.14	0.785829801
21.15	0.760845213
21.16	0.723861642
21.17	0.67546234
21.18	0.616410594
21.19	0.547637685
21.2	0.470228202
21.21	0.385402939
21.22	0.294499642
21.23	0.19895191
21.24	0.100266587
21.25	5.48884E-15
21.26	-0.100266587
21.27	-0.19895191
21.28	-0.294499642
21.29	-0.385402939
21.3	-0.470228202
21.31	-0.547637685
21.32	-0.616410594
21.33	-0.67546234
21.34	-0.723861642
21.35	-0.760845213
21.36	-0.785829801
21.37	-0.798421383
21.38	-0.798421383
21.39	-0.785829801
21.4	-0.760845213
21.41	-0.723861642
21.42	-0.67546234
21.43	-0.616410594
21.44	-0.547637685
21.45	-0.470228202
21.46	-0.385402939
21.47	-0.294499642
21.48	-0.19895191
21.49	-0.100266587
21.5	-1.41134E-14
21.51	0.100266587
21.52	0.19895191
21.53	0.294499642
21.54	0.385402939
21.55	0.470228202
21.56	0.547637685
21.57	0.616410594
21.58	0.67546234
21.59	0.723861642
21.6	0.760845213
21.61	0.785829801
21.62	0.798421383
21.63	0.798421383
21.64	0.785829801
21.65	0.760845213
21.66	0.723861642
21.67	0.67546234
21.68	0.616410594
21.69	0.547637685
21.7	0.470228202
21.71	0.385402939
21.72	0.294499642
21.73	0.19895191
21.74	0.100266587
21.75	2.27379E-14
21.76	-0.100266587
21.77	-0.19895191
21.78	-0.294499642
21.79	-0.385402939
21.8	-0.470228202
21.81	-0.547637685
21.82	-0.616410594
21.83	-0.67546234
21.84	-0.723861642
21.85	-0.760845213
21.86	-0.785829801
21.87	-0.798421383
21.88	-0.798421383
21.89	-0.785829801
21.9	-0.760845213
21.91	-0.723861642
21.92	-0.67546234
21.93	-0.616410594
21.94	-0.547637685
21.95	-0.470228202
21.96	-0.385402939
21.97	-0.294499642
21.98	-0.19895191
21.99	-0.100266587
22	-3.13624E-14
22.01	0.100266587
22.02	0.19895191
22.03	0.294499642
22.04	0.385402939
22.05	0.470228202
22.06	0.547637685
22.07	0.616410594
22.08	0.67546234
22.09	0.723861642
22.1	0.760845213
22.11	0.785829801
22.12	0.798421383
22.13	0.798421383
22.14	0.785829801
22.15	0.760845213
22.16	0.723861642
22.17	0.67546234
22.18	0.616410594
22.19	0.547637685
22.2	0.470228202
22.21	0.385402939
22.22	0.294499642
22.23	0.19895191
22.24	0.100266587
22.25	-5.4878E-15
22.26	-0.100266587
22.27	-0.19895191
22.28	-0.294499642
22.29	-0.385402939
22.3	-0.470228202
22.31	-0.547637685
22.32	-0.616410594
22.33	-0.67546234
22.34	-0.723861642
22.35	-0.760845213
22.36	-0.785829801
22.37	-0.798421383
22.38	-0.798421383
22.39	-0.785829801
22.4	-0.760845213
22.41	-0.723861642
22.42	-0.67546234
22.43	-0.616410594
22.44	-0.547637685
22.45	-0.470228202
22.46	-0.385402939
22.47	-0.294499642
22.48	-0.19895191
22.49	-0.100266587
22.5	-3.13673E-15
22.51	0.100266587
22.52	0.19895191
22.53	0.294499642
22.54	0.385402939
22.55	0.470228202
22.56	0.547637685
22.57	0.616410594
22.58	0.67546234
22.59	0.723861642
22.6	0.760845213
22.61	0.785829801
22.62	0.798421383
22.63	0.798421383
22.64	0.785829801
22.65	0.760845213
22.66	0.723861642
22.67	0.67546234
22.68	0.616410594
22.69	0.547637685
22.7	0.470228202
22.71	0.385402939
22.72	0.294499642
22.73	0.19895191
22.74	0.100266587
22.75	1.17613E-14
22.76	-0.100266587
22.77	-0.19895191
22.78	-0.294499642
22.79	-0.385402939
22.8	-0.470228202
22.81	-0.547637685
22.82	-0.616410594
22.83	-0.67546234
22.84	-0.723861642
22.85	-0.760845213
22.86	-0.785829801
22.87	-0.798421383
22.88	-0.798421383
22.89	-0.785829801
22.9	-0.760845213
22.91	-0.723861642
22.92	-0.67546234
22.93	-0.616410594
22.94	-0.547637685
22.95	-0.470228202
22.96	-0.385402939
22.97	-0.294499642
22.98	-0.19895191
22.99	-0.100266587
23	-2.03858E-14
23.01	0.100266587
23.02	0.19895191
23.03	0.294499642
23.04	0.385402939
23.05	0.470228202
23.06	0.547637685
23.07	0.616410594
23.08	0.67546234
23.09	0.723861642
23.1	0.760845213
23.11	0.785829801
23.12	0.798421383
23.13	0.798421383
23.14	0.785829801
23.15	0.760845213
23.16	0.723861642
23.17	0.67546234
23.18	0.616410594
23.19	0.547637685
23.2	0.470228202
23.21	0.385402939
23.22	0.294499642
23.23	0.19895191
23.24	0.100266587
23.25	2.90103E-14
23.26	-0.100266587
23.27	-0.19895191
23.28	-0.294499642
23.29	-0.385402939
23.3	-0.470228202
23.31	-0.547637685
23.32	-0.616410594
23.33	-0.67546234
23.34	-0.723861642
23.35	-0.760845213
23.36	-0.785829801
23.37	-0.798421383
23.38	-0.798421383
23.39	-0.785829801
23.4	-0.760845213
23.41	-0.723861642
23.42	-0.67546234
23.43	-0.616410594
23.44	-0.547637685
23.45	-0.470228202
23.46	-0.385402939
23.47	-0.294499642
23.48	-0.19895191
23.49	-0.100266587
23.5	7.83991E-15
23.51	0.100266587
23.52	0.19895191
23.53	0.294499642
23.54	0.385402939
23.55	0.470228202
23.56	0.547637685
23.57	0.616410594
23.58	0.67546234
23.59	0.723861642
23.6	0.760845213
23.61	0.785829801
23.62	0.798421383
23.63	0.798421383
23.64	0.785829801
23.65	0.760845213
23.66	0.723861642
23.67	0.67546234
23.68	0.616410594
23.69	0.547637685
23.7	0.470228202
23.71	0.385402939
23.72	0.294499642
23.73	0.19895191
23.74	0.100266587
23.75	7.84615E-16
23.76	-0.100266587
23.77	-0.19895191
23.78	-0.294499642
23.79	-0.385402939
23.8	-0.470228202
23.81	-0.547637685
23.82	-0.616410594
23.83	-0.67546234
23.84	-0.723861642
23.85	-0.760845213
23.86	-0.785829801
23.87	-0.798421383
23.88	-0.798421383
23.89	-0.785829801
23.9	-0.760845213
23.91	-0.723861642
23.92	-0.67546234
23.93	-0.616410594
23.94	-0.547637685
23.95	-0.470228202
23.96	-0.385402939
23.97	-0.294499642
23.98	-0.19895191
23.99	-0.100266587
24	-9.40914E-15
24.01	0.100266587
24.02	0.19895191
24.03	0.294499642
24.04	0.385402939
24.05	0.470228202
24.06	0.547637685
24.07	0.616410594
24.08	0.67546234
24.09	0.723861642
24.1	0.760845213
24.11	0.785829801
24.12	0.798421383
24.13	0.798421383
24.14	0.785829801
24.15	0.760845213
24.16	0.723861642
24.17	0.67546234
24.18	0.616410594
24.19	0.547637685
24.2	0.470228202
24.21	0.385402939
24.22	0.294499642
24.23	0.19895191
24.24	0.100266587
24.25	1.80337E-14
24.26	-0.100266587
24.27	-0.19895191
24.28	-0.294499642
24.29	-0.385402939
24.3	-0.470228202
24.31	-0.547637685
24.32	-0.616410594
24.33	-0.67546234
24.34	-0.723861642
24.35	-0.760845213
24.36	-0.785829801
24.37	-0.798421383
24.38	-0.798421383
24.39	-0.785829801
24.4	-0.760845213
24.41	-0.723861642
24.42	-0.67546234
24.43	-0.616410594
24.44	-0.547637685
24.45	-0.470228202
24.46	-0.385402939
24.47	-0.294499642
24.48	-0.19895191
24.49	-0.100266587
24.5	-2.66582E-14
24.51	0.100266587
24.52	0.19895191
24.53	0.294499642
24.54	0.385402939
24.55	0.470228202
24.56	0.547637685
24.57	0.616410594
24.58	0.67546234
24.59	0.723861642
24.6	0.760845213
24.61	0.785829801
24.62	0.798421383
24.63	0.798421383
24.64	0.785829801
24.65	0.760845213
24.66	0.723861642
24.67	0.67546234
24.68	0.616410594
24.69	0.547637685
24.7	0.470228202
24.71	0.385402939
24.72	0.294499642
24.73	0.19895191
24.74	0.100266587
24.75	-1.0192E-14
24.76	-0.100266587
24.77	-0.19895191
24.78	-0.294499642
24.79	-0.385402939
24.8	-0.470228202
24.81	-0.547637685
24.82	-0.616410594
24.83	-0.67546234
24.84	-0.723861642
24.85	-0.760845213
24.86	-0.785829801
24.87	-0.798421383
24.88	-0.798421383
24.89	-0.785829801
24.9	-0.760845213
24.91	-0.723861642
24.92	-0.67546234
24.93	-0.616410594
24.94	-0.547637685
24.95	-0.470228202
24.96	-0.385402939
24.97	-0.294499642
24.98	-0.19895191
24.99	-0.100266587
25	1.5675E-15
25.01	0.100266587
25.02	0.19895191
25.03	0.294499642
25.04	0.385402939
25.05	0.470228202
25.06	0.547637685
25.07	0.616410594
25.08	0.67546234
25.09	0.723861642
25.1	0.760845213
25.11	0.785829801
25.12	0.798421383
25.13	0.798421383
25.14	0.785829801
25.15	0.760845213
25.16	0.723861642
25.17	0.67546234
25.18	0.616410594
25.19	0.547637685
25.2	0.470228202
25.21	0.385402939
25.22	0.294499642
25.23	0.19895191
25.24	0.100266587
25.25	7.05703E-15
25.26	-0.100266587
25.27	-0.19895191
25.28	-0.294499642
25.29	-0.385402939
25.3	-0.470228202
25.31	-0.547637685
25.32	-0.616410594
25.33	-0.67546234
25.34	-0.723861642
25.35	-0.760845213
25.36	-0.785829801
25.37	-0.798421383
25.38	-0.798421383
25.39	-0.785829801
25.4	-0.760845213
25.41	-0.723861642
25.42	-0.67546234
25.43	-0.616410594
25.44	-0.547637685
25.45	-0.470228202
25.46	-0.385402939
25.47	-0.294499642
25.48	-0.19895191
25.49	-0.100266587
25.5	-1.56816E-14
25.51	0.100266587
25.52	0.19895191
25.53	0.294499642
25.54	0.385402939
25.55	0.470228202
25.56	0.547637685
25.57	0.616410594
25.58	0.67546234
25.59	0.723861642
25.6	0.760845213
25.61	0.785829801
25.62	0.798421383
25.63	0.798421383
25.64	0.785829801
25.65	0.760845213
25.66	0.723861642
25.67	0.67546234
25.68	0.616410594
25.69	0.547637685
25.7	0.470228202
25.71	0.385402939
25.72	0.294499642
25.73	0.19895191
25.74	0.100266587
25.75	2.43061E-14
25.76	-0.100266587
25.77	-0.19895191
25.78	-0.294499642
25.79	-0.385402939
25.8	-0.470228202
25.81	-0.547637685
25.82	-0.616410594
25.83	-0.67546234
25.84	-0.723861642
25.85	-0.760845213
25.86	-0.785829801
25.87	-0.798421383
25.88	-0.798421383
25.89	-0.785829801
25.9	-0.760845213
25.91	-0.723861642
25.92	-0.67546234
25.93	-0.616410594
25.94	-0.547637685
25.95	-0.470228202
25.96	-0.385402939
25.97	-0.294499642
25.98	-0.19895191
25.99	-0.100266587
26	1.25441E-14
26.01	0.100266587
26.02	0.19895191
26.03	0.294499642
26.04	0.385402939
26.05	0.470228202
26.06	0.547637685
26.07	0.616410594
26.08	0.67546234
26.09	0.723861642
26.1	0.760845213
26.11	0.785829801
26.12	0.798421383
26.13	0.798421383
26.14	0.785829801
26.15	0.760845213
26.16	0.723861642
26.17	0.67546234
26.18	0.616410594
26.19	0.547637685
26.2	0.470228202
26.21	0.385402939
26.22	0.294499642
26.23	0.19895191
26.24	0.100266587
26.25	-3.91961E-15
26.26	-0.100266587
26.27	-0.19895191
26.28	-0.294499642
26.29	-0.385402939
26.3	-0.470228202
26.31	-0.547637685
26.32	-0.616410594
26.33	-0.67546234
26.34	-0.723861642
26.35	-0.760845213
26.36	-0.785829801
26.37	-0.798421383
26.38	-0.798421383
26.39	-0.785829801
26.4	-0.760845213
26.41	-0.723861642
26.42	-0.67546234
26.43	-0.616410594
26.44	-0.547637685
26.45	-0.470228202
26.46	-0.385402939
26.47	-0.294499642
