5001  0.0100000000	
13.34	-0.760845213
13.35	-0.8
13.36	-0.760845213
13.37	-0.647213595
13.38	-0.470228202
13.39	-0.247213595
13.4	-1.88179E-14
13.41	0.247213595
13.42	0.470228202
13.43	0.647213595
13.44	0.760845213
13.45	0.8
13.46	0.760845213
13.47	0.647213595
13.48	0.470228202
13.49	0.247213595
13.5	2.74425E-14
13.51	-0.247213595
13.52	-0.470228202
13.53	-0.647213595
13.54	-0.760845213
13.55	-0.8
13.56	-0.760845213
13.57	-0.647213595
13.58	-0.470228202
13.59	-0.247213595
13.6	-3.6067E-14
13.61	0.247213595
13.62	0.470228202
13.63	0.647213595
13.64	0.760845213
13.65	0.8
13.66	0.760845213
13.67	0.647213595
13.68	0.470228202
13.69	0.247213595
13.7	4.46915E-14
13.71	-0.247213595
13.72	-0.470228202
13.73	-0.647213595
13.74	-0.760845213
13.75	-0.8
13.76	-0.760845213
13.77	-0.647213595
13.78	-0.470228202
13.79	-0.247213595
13.8	-7.8413E-15
13.81	0.247213595
13.82	0.470228202
13.83	0.647213595
13.84	0.760845213
13.85	0.8
13.86	0.760845213
13.87	0.647213595
13.88	0.470228202
13.89	0.247213595
13.9	1.64658E-14
13.91	-0.247213595
13.92	-0.470228202
13.93	-0.647213595
13.94	-0.760845213
13.95	-0.8
13.96	-0.760845213
13.97	-0.647213595
13.98	-0.470228202
13.99	-0.247213595
14	-2.50903E-14
14.01	0.247213595
14.02	0.470228202
14.03	0.647213595
14.04	0.760845213
14.05	0.8
14.06	0.760845213
14.07	0.647213595
14.08	0.470228202
14.09	0.247213595
14.1	3.37149E-14
14.11	-0.247213595
14.12	-0.470228202
14.13	-0.647213595
14.14	-0.760845213
14.15	-0.8
14.16	-0.760845213
14.17	-0.647213595
14.18	-0.470228202
14.19	-0.247213595
14.2	-4.23394E-14
14.21	0.247213595
14.22	0.470228202
14.23	0.647213595
14.24	0.760845213
14.25	0.8
14.26	0.760845213
14.27	0.647213595
14.28	0.470228202
14.29	0.247213595
14.3	5.48919E-15
14.31	-0.247213595
14.32	-0.470228202
14.33	-0.647213595
14.34	-0.760845213
14.35	-0.8
14.36	-0.760845213
14.37	-0.647213595
14.38	-0.470228202
14.39	-0.247213595
14.4	-1.41137E-14
14.41	0.247213595
14.42	0.470228202
14.43	0.647213595
14.44	0.760845213
14.45	0.8
14.46	0.760845213
14.47	0.647213595
14.48	0.470228202
14.49	0.247213595
14.5	2.27382E-14
14.51	-0.247213595
14.52	-0.470228202
14.53	-0.647213595
14.54	-0.760845213
14.55	-0.8
14.56	-0.760845213
14.57	-0.647213595
14.58	-0.470228202
14.59	-0.247213595
14.6	-3.13628E-14
14.61	0.247213595
14.62	0.470228202
14.63	0.647213595
14.64	0.760845213
14.65	0.8
14.66	0.760845213
14.67	0.647213595
14.68	0.470228202
14.69	0.247213595
14.7	3.99873E-14
14.71	-0.247213595
14.72	-0.470228202
14.73	-0.647213595
14.74	-0.760845213
14.75	-0.8
14.76	-0.760845213
14.77	-0.647213595
14.78	-0.470228202
14.79	-0.247213595
14.8	-3.13707E-15
14.81	0.247213595
14.82	0.470228202
14.83	0.647213595
14.84	0.760845213
14.85	0.8
14.86	0.760845213
14.87	0.647213595
14.88	0.470228202
14.89	0.247213595
14.9	1.17616E-14
14.91	-0.247213595
14.92	-0.470228202
14.93	-0.647213595
14.94	-0.760845213
14.95	-0.8
14.96	-0.760845213
14.97	-0.647213595
14.98	-0.470228202
14.99	-0.247213595
15	-2.03861E-14
15.01	0.247213595
15.02	0.470228202
15.03	0.647213595
15.04	0.760845213
15.05	0.8
15.06	0.760845213
15.07	0.647213595
15.08	0.470228202
15.09	0.247213595
15.1	2.90106E-14
15.11	-0.247213595
15.12	-0.470228202
15.13	-0.647213595
15.14	-0.760845213
15.15	-0.8
15.16	-0.760845213
15.17	-0.647213595
15.18	-0.470228202
15.19	-0.247213595
15.2	-3.76352E-14
15.21	0.247213595
15.22	0.470228202
15.23	0.647213595
15.24	0.760845213
15.25	0.8
15.26	0.760845213
15.27	0.647213595
15.28	0.470228202
15.29	0.247213595
15.3	7.84962E-16
15.31	-0.247213595
15.32	-0.470228202
15.33	-0.647213595
15.34	-0.760845213
15.35	-0.8
15.36	-0.760845213
15.37	-0.647213595
15.38	-0.470228202
15.39	-0.247213595
15.4	-9.40949E-15
15.41	0.247213595
15.42	0.470228202
15.43	0.647213595
15.44	0.760845213
15.45	0.8
15.46	0.760845213
15.47	0.647213595
15.48	0.470228202
15.49	0.247213595
15.5	1.8034E-14
15.51	-0.247213595
15.52	-0.470228202
15.53	-0.647213595
15.54	-0.760845213
15.55	-0.8
15.56	-0.760845213
15.57	-0.647213595
15.58	-0.470228202
15.59	-0.247213595
15.6	-2.66585E-14
15.61	0.247213595
15.62	0.470228202
15.63	0.647213595
15.64	0.760845213
15.65	0.8
15.66	0.760845213
15.67	0.647213595
15.68	0.470228202
15.69	0.247213595
15.7	3.52831E-14
15.71	-0.247213595
15.72	-0.470228202
15.73	-0.647213595
15.74	-0.760845213
15.75	-0.8
15.76	-0.760845213
15.77	-0.647213595
15.78	-0.470228202
15.79	-0.247213595
15.8	1.56715E-15
15.81	0.247213595
15.82	0.470228202
15.83	0.647213595
15.84	0.760845213
15.85	0.8
15.86	0.760845213
15.87	0.647213595
15.88	0.470228202
15.89	0.247213595
15.9	7.05738E-15
15.91	-0.247213595
15.92	-0.470228202
15.93	-0.647213595
15.94	-0.760845213
15.95	-0.8
15.96	-0.760845213
15.97	-0.647213595
15.98	-0.470228202
15.99	-0.247213595
16	-1.56819E-14
16.01	0.247213595
16.02	0.470228202
16.03	0.647213595
16.04	0.760845213
16.05	0.8
16.06	0.760845213
16.07	0.647213595
16.08	0.470228202
16.09	0.247213595
16.1	-2.11683E-14
16.11	-0.247213595
16.12	-0.470228202
16.13	-0.647213595
16.14	-0.760845213
16.15	-0.8
16.16	-0.760845213
16.17	-0.647213595
16.18	-0.470228202
16.19	-0.247213595
16.2	-3.29309E-14
16.21	0.247213595
16.22	0.470228202
16.23	0.647213595
16.24	0.760845213
16.25	0.8
16.26	0.760845213
16.27	0.647213595
16.28	0.470228202
16.29	0.247213595
16.3	4.15555E-14
16.31	-0.247213595
16.32	-0.470228202
16.33	-0.647213595
16.34	-0.760845213
16.35	-0.8
16.36	-0.760845213
16.37	-0.647213595
16.38	-0.470228202
16.39	-0.247213595
16.4	-5.018E-14
16.41	0.247213595
16.42	0.470228202
16.43	0.647213595
16.44	0.760845213
16.45	0.8
16.46	0.760845213
16.47	0.647213595
16.48	0.470228202
16.49	0.247213596
16.5	5.88045E-14
16.51	-0.247213595
16.52	-0.470228202
16.53	-0.647213595
16.54	-0.760845213
16.55	-0.8
16.56	-0.760845213
16.57	-0.647213595
16.58	-0.470228202
16.59	-0.247213596
16.6	2.35204E-14
16.61	0.247213595
16.62	0.470228202
16.63	0.647213595
16.64	0.760845213
16.65	0.8
16.66	0.760845213
16.67	0.647213595
16.68	0.470228202
16.69	0.247213595
16.7	7.60536E-14
16.71	-0.247213595
16.72	-0.470228202
16.73	-0.647213595
16.74	-0.760845213
16.75	-0.8
16.76	-0.760845213
16.77	-0.647213595
16.78	-0.470228202
16.79	-0.247213596
16.8	6.27137E-15
16.81	0.247213595
16.82	0.470228202
16.83	0.647213595
16.84	0.760845213
16.85	0.8
16.86	0.760845213
16.87	0.647213595
16.88	0.470228202
16.89	0.247213595
16.9	9.33026E-14
16.91	-0.247213595
16.92	-0.470228202
16.93	-0.647213595
16.94	-0.760845213
16.95	-0.8
16.96	-0.760845213
16.97	-0.647213596
16.98	-0.470228202
16.99	-0.247213596
17	-1.09777E-14
17.01	0.247213595
17.02	0.470228202
17.03	0.647213595
17.04	0.760845213
17.05	0.8
17.06	0.760845213
17.07	0.647213595
17.08	0.470228202
17.09	0.247213595
17.1	1.96022E-14
17.11	-0.247213595
17.12	-0.470228202
17.13	-0.647213595
17.14	-0.760845213
17.15	-0.8
17.16	-0.760845213
17.17	-0.647213595
17.18	-0.470228202
17.19	-0.247213595
17.2	-2.82267E-14
17.21	0.247213595
17.22	0.470228202
17.23	0.647213595
17.24	0.760845213
17.25	0.8
17.26	0.760845213
17.27	0.647213595
17.28	0.470228202
17.29	0.247213595
17.3	3.68513E-14
17.31	-0.247213595
17.32	-0.470228202
17.33	-0.647213595
17.34	-0.760845213
17.35	-0.8
17.36	-0.760845213
17.37	-0.647213595
17.38	-0.470228202
17.39	-0.247213595
17.4	-4.54758E-14
17.41	0.247213595
17.42	0.470228202
17.43	0.647213595
17.44	0.760845213
17.45	0.8
17.46	0.760845213
17.47	0.647213595
17.48	0.470228202
17.49	0.247213596
17.5	5.41003E-14
17.51	-0.247213595
17.52	-0.470228202
17.53	-0.647213595
17.54	-0.760845213
17.55	-0.8
17.56	-0.760845213
17.57	-0.647213595
17.58	-0.470228202
17.59	-0.247213596
17.6	2.82246E-14
17.61	0.247213595
17.62	0.470228202
17.63	0.647213595
17.64	0.760845213
17.65	0.8
17.66	0.760845213
17.67	0.647213595
17.68	0.470228202
17.69	0.247213595
17.7	7.13494E-14
17.71	-0.247213595
17.72	-0.470228202
17.73	-0.647213595
17.74	-0.760845213
17.75	-0.8
17.76	-0.760845213
17.77	-0.647213595
17.78	-0.470228202
17.79	-0.247213596
17.8	1.09756E-14
17.81	0.247213595
17.82	0.470228202
17.83	0.647213595
17.84	0.760845213
17.85	0.8
17.86	0.760845213
17.87	0.647213595
17.88	0.470228202
17.89	0.247213595
17.9	8.85984E-14
17.91	-0.247213595
17.92	-0.470228202
17.93	-0.647213595
17.94	-0.760845213
17.95	-0.8
17.96	-0.760845213
17.97	-0.647213595
17.98	-0.470228202
17.99	-0.247213596
18	-6.27345E-15
18.01	0.247213595
18.02	0.470228202
18.03	0.647213595
18.04	0.760845213
18.05	0.8
18.06	0.760845213
18.07	0.647213595
18.08	0.470228202
18.09	0.247213595
18.1	1.4898E-14
18.11	-0.247213595
18.12	-0.470228202
18.13	-0.647213595
18.14	-0.760845213
18.15	-0.8
18.16	-0.760845213
18.17	-0.647213595
18.18	-0.470228202
18.19	-0.247213595
18.2	-2.35225E-14
18.21	0.247213595
18.22	0.470228202
18.23	0.647213595
18.24	0.760845213
18.25	0.8
18.26	0.760845213
18.27	0.647213595
18.28	0.470228202
18.29	0.247213595
18.3	3.2147E-14
18.31	-0.247213595
18.32	-0.470228202
18.33	-0.647213595
18.34	-0.760845213
18.35	-0.8
18.36	-0.760845213
18.37	-0.647213595
18.38	-0.470228202
18.39	-0.247213595
18.4	-4.07716E-14
18.41	0.247213595
18.42	0.470228202
18.43	0.647213595
18.44	0.760845213
18.45	0.8
18.46	0.760845213
18.47	0.647213595
18.48	0.470228202
18.49	0.247213595
18.5	4.93961E-14
18.51	-0.247213595
18.52	-0.470228202
18.53	-0.647213595
18.54	-0.760845213
18.55	-0.8
18.56	-0.760845213
18.57	-0.647213595
18.58	-0.470228202
18.59	-0.247213596
18.6	3.29289E-14
18.61	0.247213595
18.62	0.470228202
18.63	0.647213595
18.64	0.760845213
18.65	0.8
18.66	0.760845213
18.67	0.647213595
18.68	0.470228202
18.69	0.247213595
18.7	6.66451E-14
18.71	-0.247213595
18.72	-0.470228202
18.73	-0.647213595
18.74	-0.760845213
18.75	-0.8
18.76	-0.760845213
18.77	-0.647213595
18.78	-0.470228202
18.79	-0.247213596
18.8	1.56798E-14
18.81	0.247213595
18.82	0.470228202
18.83	0.647213595
18.84	0.760845213
18.85	0.8
18.86	0.760845213
18.87	0.647213595
18.88	0.470228202
18.89	0.247213595
18.9	8.38942E-14
18.91	-0.247213595
18.92	-0.470228202
18.93	-0.647213595
18.94	-0.760845213
18.95	-0.8
18.96	-0.760845213
18.97	-0.647213595
18.98	-0.470228202
18.99	-0.247213596
19	-1.56923E-15
19.01	0.247213595
19.02	0.470228202
19.03	0.647213595
19.04	0.760845213
19.05	0.8
19.06	0.760845213
19.07	0.647213595
19.08	0.470228202
19.09	0.247213595
19.1	1.01938E-14
19.11	-0.247213595
19.12	-0.470228202
19.13	-0.647213595
19.14	-0.760845213
19.15	-0.8
19.16	-0.760845213
19.17	-0.647213595
19.18	-0.470228202
19.19	-0.247213595
19.2	-1.88183E-14
19.21	0.247213595
19.22	0.470228202
19.23	0.647213595
19.24	0.760845213
19.25	0.8
19.26	0.760845213
19.27	0.647213595
19.28	0.470228202
19.29	0.247213595
19.3	2.74428E-14
19.31	-0.247213595
19.32	-0.470228202
19.33	-0.647213595
19.34	-0.760845213
19.35	-0.8
19.36	-0.760845213
19.37	-0.647213595
19.38	-0.470228202
19.39	-0.247213595
19.4	-3.60673E-14
19.41	0.247213595
19.42	0.470228202
19.43	0.647213595
19.44	0.760845213
19.45	0.8
19.46	0.760845213
19.47	0.647213595
19.48	0.470228202
19.49	0.247213595
19.5	4.46919E-14
19.51	-0.247213595
19.52	-0.470228202
19.53	-0.647213595
19.54	-0.760845213
19.55	-0.8
19.56	-0.760845213
19.57	-0.647213595
19.58	-0.470228202
19.59	-0.247213595
19.6	3.76331E-14
19.61	0.247213595
19.62	0.470228202
19.63	0.647213595
19.64	0.760845213
19.65	0.8
19.66	0.760845213
19.67	0.647213595
19.68	0.470228202
19.69	0.247213595
19.7	6.19409E-14
19.71	-0.247213595
19.72	-0.470228202
19.73	-0.647213595
19.74	-0.760845213
19.75	-0.8
19.76	-0.760845213
19.77	-0.647213595
19.78	-0.470228202
19.79	-0.247213596
19.8	2.0384E-14
19.81	0.247213595
19.82	0.470228202
19.83	0.647213595
19.84	0.760845213
19.85	0.8
19.86	0.760845213
19.87	0.647213595
19.88	0.470228202
19.89	0.247213595
19.9	7.919E-14
19.91	-0.247213595
19.92	-0.470228202
19.93	-0.647213595
19.94	-0.760845213
19.95	-0.8
19.96	-0.760845213
19.97	-0.647213595
19.98	-0.470228202
19.99	-0.247213596
20	3.13499E-15
20.01	0.247213595
20.02	0.470228202
20.03	0.647213595
20.04	0.760845213
20.05	0.8
20.06	0.760845213
20.07	0.647213595
20.08	0.470228202
20.09	0.247213595
20.1	5.48953E-15
20.11	-0.247213595
20.12	-0.470228202
20.13	-0.647213595
20.14	-0.760845213
20.15	-0.8
20.16	-0.760845213
20.17	-0.647213595
20.18	-0.470228202
20.19	-0.247213595
20.2	-1.41141E-14
20.21	0.247213595
20.22	0.470228202
20.23	0.647213595
20.24	0.760845213
20.25	0.8
20.26	0.760845213
20.27	0.647213595
20.28	0.470228202
20.29	0.247213595
20.3	2.27386E-14
20.31	-0.247213595
20.32	-0.470228202
20.33	-0.647213595
20.34	-0.760845213
20.35	-0.8
20.36	-0.760845213
20.37	-0.647213595
20.38	-0.470228202
20.39	-0.247213595
20.4	-3.13631E-14
20.41	0.247213595
20.42	0.470228202
20.43	0.647213595
20.44	0.760845213
20.45	0.8
20.46	0.760845213
20.47	0.647213595
20.48	0.470228202
20.49	0.247213595
20.5	3.99876E-14
20.51	-0.247213595
20.52	-0.470228202
20.53	-0.647213595
20.54	-0.760845213
20.55	-0.8
20.56	-0.760845213
20.57	-0.647213595
20.58	-0.470228202
20.59	-0.247213595
20.6	4.23373E-14
20.61	0.247213595
20.62	0.470228202
20.63	0.647213595
20.64	0.760845213
20.65	0.8
20.66	0.760845213
20.67	0.647213595
20.68	0.470228202
20.69	0.247213595
20.7	5.72367E-14
20.71	-0.247213595
20.72	-0.470228202
20.73	-0.647213595
20.74	-0.760845213
20.75	-0.8
20.76	-0.760845213
20.77	-0.647213595
20.78	-0.470228202
20.79	-0.247213596
20.8	2.50883E-14
20.81	0.247213595
20.82	0.470228202
20.83	0.647213595
20.84	0.760845213
20.85	0.8
20.86	0.760845213
20.87	0.647213595
20.88	0.470228202
20.89	0.247213595
20.9	7.44857E-14
20.91	-0.247213595
20.92	-0.470228202
20.93	-0.647213595
20.94	-0.760845213
20.95	-0.8
20.96	-0.760845213
20.97	-0.647213595
20.98	-0.470228202
20.99	-0.247213596
21	7.83922E-15
21.01	0.247213595
21.02	0.470228202
21.03	0.647213595
21.04	0.760845213
21.05	0.8
21.06	0.760845213
21.07	0.647213595
21.08	0.470228202
21.09	0.247213595
21.1	7.85309E-16
21.11	-0.247213595
21.12	-0.470228202
21.13	-0.647213595
21.14	-0.760845213
21.15	-0.8
21.16	-0.760845213
21.17	-0.647213595
21.18	-0.470228202
21.19	-0.247213595
21.2	-9.40983E-15
21.21	0.247213595
21.22	0.470228202
21.23	0.647213595
21.24	0.760845213
21.25	0.8
21.26	0.760845213
21.27	0.647213595
21.28	0.470228202
21.29	0.247213595
21.3	1.80344E-14
21.31	-0.247213595
21.32	-0.470228202
21.33	-0.647213595
21.34	-0.760845213
21.35	-0.8
21.36	-0.760845213
21.37	-0.647213595
21.38	-0.470228202
21.39	-0.247213595
21.4	-2.66589E-14
21.41	0.247213595
21.42	0.470228202
21.43	0.647213595
21.44	0.760845213
21.45	0.8
21.46	0.760845213
21.47	0.647213595
21.48	0.470228202
21.49	0.247213595
21.5	3.52834E-14
21.51	-0.247213596
21.52	-0.470228202
21.53	-0.647213595
21.54	-0.760845213
21.55	-0.8
21.56	-0.760845213
21.57	-0.647213595
21.58	-0.470228202
21.59	-0.247213595
21.6	4.70415E-14
21.61	0.247213595
21.62	0.470228202
21.63	0.647213595
21.64	0.760845213
21.65	0.8
21.66	0.760845213
21.67	0.647213595
21.68	0.470228202
21.69	0.247213595
21.7	5.25325E-14
21.71	-0.247213595
21.72	-0.470228202
21.73	-0.647213595
21.74	-0.760845213
21.75	-0.8
21.76	-0.760845213
21.77	-0.647213595
21.78	-0.470228202
21.79	-0.247213596
21.8	2.97925E-14
21.81	0.247213595
21.82	0.470228202
21.83	0.647213595
21.84	0.760845213
21.85	0.8
21.86	0.760845213
21.87	0.647213595
21.88	0.470228202
21.89	0.247213595
21.9	6.97815E-14
21.91	-0.247213595
21.92	-0.470228202
21.93	-0.647213595
21.94	-0.760845213
21.95	-0.8
21.96	-0.760845213
21.97	-0.647213595
21.98	-0.470228202
21.99	-0.247213596
22	1.25434E-14
22.01	0.247213595
22.02	0.470228202
22.03	0.647213595
22.04	0.760845213
22.05	0.8
22.06	0.760845213
22.07	0.647213595
22.08	0.470228202
22.09	0.247213595
22.1	-3.91891E-15
22.11	-0.247213595
22.12	-0.470228202
22.13	-0.647213595
22.14	-0.760845213
22.15	-0.8
22.16	-0.760845213
22.17	-0.647213595
22.18	-0.470228202
22.19	-0.247213595
22.2	-4.70561E-15
22.21	0.247213595
22.22	0.470228202
22.23	0.647213595
22.24	0.760845213
22.25	0.8
22.26	0.760845213
22.27	0.647213596
22.28	0.470228202
22.29	0.247213595
22.3	1.33301E-14
22.31	-0.247213595
22.32	-0.470228202
22.33	-0.647213595
22.34	-0.760845213
22.35	-0.8
22.36	-0.760845213
22.37	-0.647213595
22.38	-0.470228202
22.39	-0.247213595
22.4	-2.19547E-14
22.41	0.247213595
22.42	0.470228202
22.43	0.647213595
22.44	0.760845213
22.45	0.8
22.46	0.760845213
22.47	0.647213596
22.48	0.470228202
22.49	0.247213595
22.5	3.05792E-14
22.51	-0.247213596
22.52	-0.470228202
22.53	-0.647213595
22.54	-0.760845213
22.55	-0.8
22.56	-0.760845213
22.57	-0.647213595
22.58	-0.470228202
22.59	-0.247213595
22.6	5.17458E-14
22.61	0.247213595
22.62	0.470228202
22.63	0.647213595
22.64	0.760845213
22.65	0.8
22.66	0.760845213
22.67	0.647213595
22.68	0.470228202
22.69	0.247213595
22.7	4.78282E-14
22.71	-0.247213595
22.72	-0.470228202
22.73	-0.647213595
22.74	-0.760845213
22.75	-0.8
22.76	-0.760845213
22.77	-0.647213595
22.78	-0.470228202
22.79	-0.247213596
22.8	3.44967E-14
22.81	0.247213595
22.82	0.470228202
22.83	0.647213595
22.84	0.760845213
22.85	0.8
22.86	0.760845213
22.87	0.647213595
22.88	0.470228202
22.89	0.247213595
22.9	6.50773E-14
22.91	-0.247213595
22.92	-0.470228202
22.93	-0.647213595
22.94	-0.760845213
22.95	-0.8
22.96	-0.760845213
22.97	-0.647213595
22.98	-0.470228202
22.99	-0.247213596
23	1.72477E-14
23.01	0.247213595
23.02	0.470228202
23.03	0.647213595
23.04	0.760845213
23.05	0.8
23.06	0.760845213
23.07	0.647213595
23.08	0.470228202
23.09	0.247213595
23.1	-8.62314E-15
23.11	-0.247213595
23.12	-0.470228202
23.13	-0.647213595
23.14	-0.760845213
23.15	-0.8
23.16	-0.760845213
23.17	-0.647213595
23.18	-0.470228202
23.19	-0.247213595
23.2	-1.38778E-18
23.21	0.247213595
23.22	0.470228202
23.23	0.647213595
23.24	0.760845213
23.25	0.8
23.26	0.760845213
23.27	0.647213595
23.28	0.470228202
23.29	0.247213596
23.3	8.62591E-15
23.31	-0.247213595
23.32	-0.470228202
23.33	-0.647213595
23.34	-0.760845213
23.35	-0.8
23.36	-0.760845213
23.37	-0.647213595
23.38	-0.470228202
23.39	-0.247213595
23.4	-1.72504E-14
23.41	0.247213595
23.42	0.470228202
23.43	0.647213595
23.44	0.760845213
23.45	0.8
23.46	0.760845213
23.47	0.647213596
23.48	0.470228202
23.49	0.247213596
23.5	2.5875E-14
23.51	-0.247213596
23.52	-0.470228202
23.53	-0.647213595
23.54	-0.760845213
23.55	-0.8
23.56	-0.760845213
23.57	-0.647213595
23.58	-0.470228202
23.59	-0.247213595
23.6	5.645E-14
23.61	0.247213595
23.62	0.470228202
23.63	0.647213595
23.64	0.760845213
23.65	0.8
23.66	0.760845213
23.67	0.647213595
23.68	0.470228202
23.69	0.247213595
23.7	4.3124E-14
23.71	-0.247213595
23.72	-0.470228202
23.73	-0.647213595
23.74	-0.760845213
23.75	-0.8
23.76	-0.760845213
23.77	-0.647213595
23.78	-0.470228202
23.79	-0.247213595
23.8	3.92009E-14
23.81	0.247213595
23.82	0.470228202
23.83	0.647213595
23.84	0.760845213
23.85	0.8
23.86	0.760845213
23.87	0.647213595
23.88	0.470228202
23.89	0.247213596
23.9	6.03731E-14
23.91	-0.247213595
23.92	-0.470228202
23.93	-0.647213595
23.94	-0.760845213
23.95	-0.8
23.96	-0.760845213
23.97	-0.647213595
23.98	-0.470228202
23.99	-0.247213596
24	-6.89976E-14
24.01	0.247213595
24.02	0.470228202
24.03	0.647213595
24.04	0.760845213
24.05	0.8
24.06	0.760845213
24.07	0.647213595
24.08	0.470228202
24.09	0.247213596
24.1	-1.33274E-14
24.11	-0.247213595
24.12	-0.470228202
24.13	-0.647213595
24.14	-0.760845213
24.15	-0.8
24.16	-0.760845213
24.17	-0.647213595
24.18	-0.470228202
24.19	-0.247213595
24.2	-8.62466E-14
24.21	0.247213595
24.22	0.470228202
24.23	0.647213595
24.24	0.760845213
24.25	0.8
24.26	0.760845213
24.27	0.647213595
24.28	0.470228202
24.29	0.247213596
24.3	3.92169E-15
24.31	-0.247213595
24.32	-0.470228202
24.33	-0.647213595
24.34	-0.760845213
24.35	-0.8
24.36	-0.760845213
24.37	-0.647213595
24.38	-0.470228202
24.39	-0.247213595
24.4	-1.03496E-13
24.41	0.247213595
24.42	0.470228202
24.43	0.647213595
24.44	0.760845213
24.45	0.8
24.46	0.760845213
24.47	0.647213596
24.48	0.470228202
24.49	0.247213596
24.5	2.11707E-14
24.51	-0.247213596
24.52	-0.470228202
24.53	-0.647213595
24.54	-0.760845213
24.55	-0.8
24.56	-0.760845213
24.57	-0.647213595
24.58	-0.470228202
24.59	-0.247213595
24.6	-2.97953E-14
24.61	0.247213595
24.62	0.470228202
24.63	0.647213595
24.64	0.760845213
24.65	0.8
24.66	0.760845213
24.67	0.647213595
24.68	0.470228202
24.69	0.247213595
24.7	3.84198E-14
24.71	-0.247213595
24.72	-0.470228202
24.73	-0.647213595
24.74	-0.760845213
24.75	-0.8
24.76	-0.760845213
24.77	-0.647213595
24.78	-0.470228202
24.79	-0.247213595
24.8	-4.70443E-14
24.81	0.247213595
24.82	0.470228202
24.83	0.647213595
24.84	0.760845213
24.85	0.8
24.86	0.760845213
24.87	0.647213595
24.88	0.470228202
24.89	0.247213596
24.9	5.56688E-14
24.91	-0.247213595
24.92	-0.470228202
24.93	-0.647213595
24.94	-0.760845213
24.95	-0.8
24.96	-0.760845213
24.97	-0.647213595
24.98	-0.470228202
24.99	-0.247213596
25	-6.42934E-14
25.01	0.247213595
25.02	0.470228202
25.03	0.647213595
25.04	0.760845213
25.05	0.8
25.06	0.760845213
25.07	0.647213595
25.08	0.470228202
25.09	0.247213596
25.1	-1.80316E-14
25.11	-0.247213595
25.12	-0.470228202
25.13	-0.647213595
25.14	-0.760845213
25.15	-0.8
25.16	-0.760845213
25.17	-0.647213595
25.18	-0.470228202
25.19	-0.247213595
25.2	-8.15424E-14
25.21	0.247213595
25.22	0.470228202
25.23	0.647213595
25.24	0.760845213
25.25	0.8
25.26	0.760845213
25.27	0.647213595
25.28	0.470228202
25.29	0.247213596
25.3	-7.82534E-16
25.31	-0.247213595
25.32	-0.470228202
25.33	-0.647213595
25.34	-0.760845213
25.35	-0.8
25.36	-0.760845213
25.37	-0.647213595
25.38	-0.470228202
25.39	-0.247213595
25.4	-9.87915E-14
25.41	0.247213595
25.42	0.470228202
25.43	0.647213595
25.44	0.760845213
25.45	0.8
25.46	0.760845213
25.47	0.647213596
25.48	0.470228202
25.49	0.247213596
25.5	1.64665E-14
25.51	-0.247213595
25.52	-0.470228202
25.53	-0.647213595
25.54	-0.760845213
25.55	-0.8
25.56	-0.760845213
25.57	-0.647213595
25.58	-0.470228202
25.59	-0.247213595
25.6	-2.5091E-14
25.61	0.247213595
25.62	0.470228202
25.63	0.647213595
25.64	0.760845213
25.65	0.8
25.66	0.760845213
25.67	0.647213595
25.68	0.470228202
25.69	0.247213595
25.7	3.37156E-14
25.71	-0.247213595
25.72	-0.470228202
25.73	-0.647213595
25.74	-0.760845213
25.75	-0.8
25.76	-0.760845213
25.77	-0.647213595
25.78	-0.470228202
25.79	-0.247213595
25.8	-4.23401E-14
25.81	0.247213595
25.82	0.470228202
25.83	0.647213595
25.84	0.760845213
25.85	0.8
25.86	0.760845213
25.87	0.647213595
25.88	0.470228202
25.89	0.247213595
25.9	5.09646E-14
25.91	-0.247213595
25.92	-0.470228202
25.93	-0.647213595
25.94	-0.760845213
25.95	-0.8
25.96	-0.760845213
25.97	-0.647213595
25.98	-0.470228202
25.99	-0.247213596
26	-5.95891E-14
26.01	0.247213595
26.02	0.470228202
26.03	0.647213595
26.04	0.760845213
26.05	0.8
26.06	0.760845213
26.07	0.647213595
26.08	0.470228202
26.09	0.247213596
26.1	-2.27358E-14
26.11	-0.247213595
26.12	-0.470228202
26.13	-0.647213595
26.14	-0.760845213
26.15	-0.8
26.16	-0.760845213
26.17	-0.647213595
26.18	-0.470228202
26.19	-0.247213595
26.2	-7.68382E-14
26.21	0.247213595
26.22	0.470228202
26.23	0.647213595
26.24	0.760845213
26.25	0.8
26.26	0.760845213
26.27	0.647213595
26.28	0.470228202
26.29	0.247213596
26.3	-5.48676E-15
26.31	-0.247213595
26.32	-0.470228202
26.33	-0.647213595
26.34	-0.760845213
26.35	-0.8
26.36	-0.760845213
26.37	-0.647213595
26.38	-0.470228202
26.39	-0.247213595
26.4	-9.40872E-14
26.41	0.247213595
26.42	0.470228202
26.43	0.647213595
26.44	0.760845213
26.45	0.8
26.46	0.760845213
26.47	0.647213596
26.48	0.470228202
26.49	0.247213596
26.5	1.17623E-14
26.51	-0.247213595
26.52	-0.470228202
26.53	-0.647213595
26.54	-0.760845213
26.55	-0.8
26.56	-0.760845213
26.57	-0.647213595
26.58	-0.470228202
26.59	-0.247213595
26.6	-2.03868E-14
26.61	0.247213595
26.62	0.470228202
26.63	0.647213595
26.64	0.760845213
26.65	0.8
26.66	0.760845213
26.67	0.647213595
26.68	0.470228202
26.69	0.247213595
