5001  0.0100000000	
13.41	-0.728084777
13.42	-0.732192938
13.43	-0.736185478
13.44	-0.740061765
13.45	-0.743821189
13.46	-0.747463154
13.47	-0.750987086
13.48	-0.754392429
13.49	-0.757678644
13.5	-0.760845213
13.51	-0.763891636
13.52	-0.766817431
13.53	-0.769622137
13.54	-0.772305311
13.55	-0.774866529
13.56	-0.777305386
13.57	-0.779621498
13.58	-0.781814499
13.59	-0.783884042
13.6	-0.785829801
13.61	-0.787651468
13.62	-0.789348755
13.63	-0.790921396
13.64	-0.792369141
13.65	-0.793691761
13.66	-0.794889048
13.67	-0.795960814
13.68	-0.796906887
13.69	-0.79772712
13.7	-0.798421383
13.71	-0.798989565
13.72	-0.799431578
13.73	-0.799747351
13.74	-0.799936835
13.75	-0.8
13.76	-0.799936835
13.77	-0.799747351
13.78	-0.799431578
13.79	-0.798989565
13.8	-0.798421383
13.81	-0.79772712
13.82	-0.796906887
13.83	-0.795960814
13.84	-0.794889048
13.85	-0.793691761
13.86	-0.792369141
13.87	-0.790921396
13.88	-0.789348755
13.89	-0.787651468
13.9	-0.785829801
13.91	-0.783884042
13.92	-0.781814499
13.93	-0.779621498
13.94	-0.777305386
13.95	-0.774866529
13.96	-0.772305311
13.97	-0.769622137
13.98	-0.766817431
13.99	-0.763891636
14	-0.760845213
14.01	-0.757678644
14.02	-0.754392429
14.03	-0.750987086
14.04	-0.747463154
14.05	-0.743821189
14.06	-0.740061765
14.07	-0.736185478
14.08	-0.732192938
14.09	-0.728084777
14.1	-0.723861642
14.11	-0.719524201
14.12	-0.715073139
14.13	-0.710509159
14.14	-0.705832981
14.15	-0.701045344
14.16	-0.696147004
14.17	-0.691138734
14.18	-0.686021325
14.19	-0.680795585
14.2	-0.67546234
14.21	-0.670022432
14.22	-0.664476719
14.23	-0.658826078
14.24	-0.653071401
14.25	-0.647213595
14.26	-0.641253588
14.27	-0.635192319
14.28	-0.629030746
14.29	-0.622769841
14.3	-0.616410594
14.31	-0.609954009
14.32	-0.603401105
14.33	-0.596752916
14.34	-0.590010494
14.35	-0.583174902
14.36	-0.57624722
14.37	-0.569228542
14.38	-0.562119976
14.39	-0.554922645
14.4	-0.547637685
14.41	-0.540266246
14.42	-0.532809494
14.43	-0.525268605
14.44	-0.517644769
14.45	-0.509939192
14.46	-0.502153089
14.47	-0.49428769
14.48	-0.486344238
14.49	-0.478323986
14.5	-0.470228202
14.51	-0.462058163
14.52	-0.453815159
14.53	-0.445500493
14.54	-0.437115477
14.55	-0.428661436
14.56	-0.420139704
14.57	-0.411551627
14.58	-0.402898561
14.59	-0.394181873
14.6	-0.385402939
14.61	-0.376563146
14.62	-0.367663888
14.63	-0.358706573
14.64	-0.349692613
14.65	-0.340623433
14.66	-0.331500465
14.67	-0.322325149
14.68	-0.313098933
14.69	-0.303823276
14.7	-0.294499642
14.71	-0.285129503
14.72	-0.275714339
14.73	-0.266255636
14.74	-0.256754888
14.75	-0.247213595
14.76	-0.237633265
14.77	-0.22801541
14.78	-0.218361548
14.79	-0.208673205
14.8	-0.19895191
14.81	-0.189199198
14.82	-0.179416609
14.83	-0.169605688
14.84	-0.159767984
14.85	-0.149905052
14.86	-0.140018447
14.87	-0.130109732
14.88	-0.120180471
14.89	-0.110232233
14.9	-0.100266587
14.91	-0.090285108
14.92	-0.080289372
14.93	-0.070280957
14.94	-0.060261444
14.95	-0.050232416
14.96	-0.040195455
14.97	-0.030152146
14.98	-0.020104076
14.99	-0.010052832
15	-5.88071E-16
15.01	0.010052832
15.02	0.020104076
15.03	0.030152146
15.04	0.040195455
15.05	0.050232416
15.06	0.060261444
15.07	0.070280957
15.08	0.080289372
15.09	0.090285108
15.1	0.100266587
15.11	0.110232233
15.12	0.120180471
15.13	0.130109732
15.14	0.140018447
15.15	0.149905052
15.16	0.159767984
15.17	0.169605688
15.18	0.179416609
15.19	0.189199198
15.2	0.19895191
15.21	0.208673205
15.22	0.218361548
15.23	0.22801541
15.24	0.237633265
15.25	0.247213595
15.26	0.256754888
15.27	0.266255636
15.28	0.275714339
15.29	0.285129503
15.3	0.294499642
15.31	0.303823276
15.32	0.313098933
15.33	0.322325149
15.34	0.331500465
15.35	0.340623433
15.36	0.349692613
15.37	0.358706573
15.38	0.367663888
15.39	0.376563146
15.4	0.385402939
15.41	0.394181873
15.42	0.402898561
15.43	0.411551627
15.44	0.420139704
15.45	0.428661436
15.46	0.437115477
15.47	0.445500493
15.48	0.453815159
15.49	0.462058163
15.5	0.470228202
15.51	0.478323986
15.52	0.486344238
15.53	0.49428769
15.54	0.502153089
15.55	0.509939192
15.56	0.517644769
15.57	0.525268605
15.58	0.532809494
15.59	0.540266246
15.6	0.547637685
15.61	0.554922645
15.62	0.562119976
15.63	0.569228542
15.64	0.57624722
15.65	0.583174902
15.66	0.590010494
15.67	0.596752916
15.68	0.603401105
15.69	0.609954009
15.7	0.616410594
15.71	0.622769841
15.72	0.629030746
15.73	0.635192319
15.74	0.641253588
15.75	0.647213595
15.76	0.653071401
15.77	0.658826078
15.78	0.664476719
15.79	0.670022432
15.8	0.67546234
15.81	0.680795585
15.82	0.686021325
15.83	0.691138734
15.84	0.696147004
15.85	0.701045344
15.86	0.705832981
15.87	0.710509159
15.88	0.715073139
15.89	0.719524201
15.9	0.723861642
15.91	0.728084777
15.92	0.732192938
15.93	0.736185478
15.94	0.740061765
15.95	0.743821189
15.96	0.747463154
15.97	0.750987086
15.98	0.754392429
15.99	0.757678644
16	0.760845213
16.01	0.763891636
16.02	0.766817431
16.03	0.769622137
16.04	0.772305311
16.05	0.774866529
16.06	0.777305386
16.07	0.779621498
16.08	0.781814499
16.09	0.783884042
16.1	0.785829801
16.11	0.787651468
16.12	0.789348755
16.13	0.790921396
16.14	0.792369141
16.15	0.793691761
16.16	0.794889048
16.17	0.795960814
16.18	0.796906887
16.19	0.79772712
16.2	0.798421383
16.21	0.798989565
16.22	0.799431578
16.23	0.799747351
16.24	0.799936835
16.25	0.8
16.26	0.799936835
16.27	0.799747351
16.28	0.799431578
16.29	0.798989565
16.3	0.798421383
16.31	0.79772712
16.32	0.796906887
16.33	0.795960814
16.34	0.794889048
16.35	0.793691761
16.36	0.792369141
16.37	0.790921396
16.38	0.789348755
16.39	0.787651468
16.4	0.785829801
16.41	0.783884042
16.42	0.781814499
16.43	0.779621498
16.44	0.777305386
16.45	0.774866529
16.46	0.772305311
16.47	0.769622137
16.48	0.766817431
16.49	0.763891636
16.5	0.760845213
16.51	0.757678644
16.52	0.754392429
16.53	0.750987086
16.54	0.747463154
16.55	0.743821189
16.56	0.740061765
16.57	0.736185478
16.58	0.732192938
16.59	0.728084777
16.6	0.723861642
16.61	0.719524201
16.62	0.715073139
16.63	0.710509159
16.64	0.705832981
16.65	0.701045344
16.66	0.696147004
16.67	0.691138734
16.68	0.686021325
16.69	0.680795585
16.7	0.67546234
16.71	0.670022432
16.72	0.664476719
16.73	0.658826078
16.74	0.653071401
16.75	0.647213595
16.76	0.641253588
16.77	0.635192319
16.78	0.629030746
16.79	0.622769841
16.8	0.616410594
16.81	0.609954009
16.82	0.603401105
16.83	0.596752916
16.84	0.590010494
16.85	0.583174902
16.86	0.57624722
16.87	0.569228542
16.88	0.562119976
16.89	0.554922645
16.9	0.547637685
16.91	0.540266246
16.92	0.532809494
16.93	0.525268605
16.94	0.517644769
16.95	0.509939192
16.96	0.502153089
16.97	0.49428769
16.98	0.486344238
16.99	0.478323986
17	0.470228202
17.01	0.462058163
17.02	0.453815159
17.03	0.445500493
17.04	0.437115477
17.05	0.428661436
17.06	0.420139704
17.07	0.411551627
17.08	0.402898561
17.09	0.394181873
17.1	0.385402939
17.11	0.376563146
17.12	0.367663888
17.13	0.358706573
17.14	0.349692613
17.15	0.340623433
17.16	0.331500465
17.17	0.322325149
17.18	0.313098933
17.19	0.303823276
17.2	0.294499642
17.21	0.285129503
17.22	0.275714339
17.23	0.266255636
17.24	0.256754888
17.25	0.247213595
17.26	0.237633265
17.27	0.22801541
17.28	0.218361548
17.29	0.208673205
17.3	0.19895191
17.31	0.189199198
17.32	0.179416609
17.33	0.169605688
17.34	0.159767984
17.35	0.149905052
17.36	0.140018447
17.37	0.130109732
17.38	0.120180471
17.39	0.110232233
17.4	0.100266587
17.41	0.090285108
17.42	0.080289372
17.43	0.070280957
17.44	0.060261444
17.45	0.050232416
17.46	0.040195455
17.47	0.030152146
17.48	0.020104076
17.49	0.010052832
17.5	6.86083E-16
17.51	-0.010052832
17.52	-0.020104076
17.53	-0.030152146
17.54	-0.040195455
17.55	-0.050232416
17.56	-0.060261444
17.57	-0.070280957
17.58	-0.080289372
17.59	-0.090285108
17.6	-0.100266587
17.61	-0.110232233
17.62	-0.120180471
17.63	-0.130109732
17.64	-0.140018447
17.65	-0.149905052
17.66	-0.159767984
17.67	-0.169605688
17.68	-0.179416609
17.69	-0.189199198
17.7	-0.19895191
17.71	-0.208673205
17.72	-0.218361548
17.73	-0.22801541
17.74	-0.237633265
17.75	-0.247213595
17.76	-0.256754888
17.77	-0.266255636
17.78	-0.275714339
17.79	-0.285129503
17.8	-0.294499642
17.81	-0.303823276
17.82	-0.313098933
17.83	-0.322325149
17.84	-0.331500465
17.85	-0.340623433
17.86	-0.349692613
17.87	-0.358706573
17.88	-0.367663888
17.89	-0.376563146
17.9	-0.385402939
17.91	-0.394181873
17.92	-0.402898561
17.93	-0.411551627
17.94	-0.420139704
17.95	-0.428661436
17.96	-0.437115477
17.97	-0.445500493
17.98	-0.453815159
17.99	-0.462058163
18	-0.470228202
18.01	-0.478323986
18.02	-0.486344238
18.03	-0.49428769
18.04	-0.502153089
18.05	-0.509939192
18.06	-0.517644769
18.07	-0.525268605
18.08	-0.532809494
18.09	-0.540266246
18.1	-0.547637685
18.11	-0.554922645
18.12	-0.562119976
18.13	-0.569228542
18.14	-0.57624722
18.15	-0.583174902
18.16	-0.590010494
18.17	-0.596752916
18.18	-0.603401105
18.19	-0.609954009
18.2	-0.616410594
18.21	-0.622769841
18.22	-0.629030746
18.23	-0.635192319
18.24	-0.641253588
18.25	-0.647213595
18.26	-0.653071401
18.27	-0.658826078
18.28	-0.664476719
18.29	-0.670022432
18.3	-0.67546234
18.31	-0.680795585
18.32	-0.686021325
18.33	-0.691138734
18.34	-0.696147004
18.35	-0.701045344
18.36	-0.705832981
18.37	-0.710509159
18.38	-0.715073139
18.39	-0.719524201
18.4	-0.723861642
18.41	-0.728084777
18.42	-0.732192938
18.43	-0.736185478
18.44	-0.740061765
18.45	-0.743821189
18.46	-0.747463154
18.47	-0.750987086
18.48	-0.754392429
18.49	-0.757678644
18.5	-0.760845213
18.51	-0.763891636
18.52	-0.766817431
18.53	-0.769622137
18.54	-0.772305311
18.55	-0.774866529
18.56	-0.777305386
18.57	-0.779621498
18.58	-0.781814499
18.59	-0.783884042
18.6	-0.785829801
18.61	-0.787651468
18.62	-0.789348755
18.63	-0.790921396
18.64	-0.792369141
18.65	-0.793691761
18.66	-0.794889048
18.67	-0.795960814
18.68	-0.796906887
18.69	-0.79772712
18.7	-0.798421383
18.71	-0.798989565
18.72	-0.799431578
18.73	-0.799747351
18.74	-0.799936835
18.75	-0.8
18.76	-0.799936835
18.77	-0.799747351
18.78	-0.799431578
18.79	-0.798989565
18.8	-0.798421383
18.81	-0.79772712
18.82	-0.796906887
18.83	-0.795960814
18.84	-0.794889048
18.85	-0.793691761
18.86	-0.792369141
18.87	-0.790921396
18.88	-0.789348755
18.89	-0.787651468
18.9	-0.785829801
18.91	-0.783884042
18.92	-0.781814499
18.93	-0.779621498
18.94	-0.777305386
18.95	-0.774866529
18.96	-0.772305311
18.97	-0.769622137
18.98	-0.766817431
18.99	-0.763891636
19	-0.760845213
19.01	-0.757678644
19.02	-0.754392429
19.03	-0.750987086
19.04	-0.747463154
19.05	-0.743821189
19.06	-0.740061765
19.07	-0.736185478
19.08	-0.732192938
19.09	-0.728084777
19.1	-0.723861642
19.11	-0.719524201
19.12	-0.715073139
19.13	-0.710509159
19.14	-0.705832981
19.15	-0.701045344
19.16	-0.696147004
19.17	-0.691138734
19.18	-0.686021325
19.19	-0.680795585
19.2	-0.67546234
19.21	-0.670022432
19.22	-0.664476719
19.23	-0.658826078
19.24	-0.653071401
19.25	-0.647213595
19.26	-0.641253588
19.27	-0.635192319
19.28	-0.629030746
19.29	-0.622769841
19.3	-0.616410594
19.31	-0.609954009
19.32	-0.603401105
19.33	-0.596752916
19.34	-0.590010494
19.35	-0.583174902
19.36	-0.57624722
19.37	-0.569228542
19.38	-0.562119976
19.39	-0.554922645
19.4	-0.547637685
19.41	-0.540266246
19.42	-0.532809494
19.43	-0.525268605
19.44	-0.517644769
19.45	-0.509939192
19.46	-0.502153089
19.47	-0.49428769
19.48	-0.486344238
19.49	-0.478323986
19.5	-0.470228202
19.51	-0.462058163
19.52	-0.453815159
19.53	-0.445500493
19.54	-0.437115477
19.55	-0.428661436
19.56	-0.420139704
19.57	-0.411551627
19.58	-0.402898561
19.59	-0.394181873
19.6	-0.385402939
19.61	-0.376563146
19.62	-0.367663888
19.63	-0.358706573
19.64	-0.349692613
19.65	-0.340623433
19.66	-0.331500465
19.67	-0.322325149
19.68	-0.313098933
19.69	-0.303823276
19.7	-0.294499642
19.71	-0.285129503
19.72	-0.275714339
19.73	-0.266255636
19.74	-0.256754888
19.75	-0.247213595
19.76	-0.237633265
19.77	-0.22801541
19.78	-0.218361548
19.79	-0.208673205
19.8	-0.19895191
19.81	-0.189199198
19.82	-0.179416609
19.83	-0.169605688
19.84	-0.159767984
19.85	-0.149905052
19.86	-0.140018447
19.87	-0.130109732
19.88	-0.120180471
19.89	-0.110232233
19.9	-0.100266587
19.91	-0.090285108
19.92	-0.080289372
19.93	-0.070280957
19.94	-0.060261444
19.95	-0.050232416
19.96	-0.040195455
19.97	-0.030152146
19.98	-0.020104076
19.99	-0.010052832
20	-7.84095E-16
20.01	0.010052832
20.02	0.020104076
20.03	0.030152146
20.04	0.040195455
20.05	0.050232416
20.06	0.060261444
20.07	0.070280957
20.08	0.080289372
20.09	0.090285108
20.1	0.100266587
20.11	0.110232233
20.12	0.120180471
20.13	0.130109732
20.14	0.140018447
20.15	0.149905052
20.16	0.159767984
20.17	0.169605688
20.18	0.179416609
20.19	0.189199198
20.2	0.19895191
20.21	0.208673205
20.22	0.218361548
20.23	0.22801541
20.24	0.237633265
20.25	0.247213595
20.26	0.256754888
20.27	0.266255636
20.28	0.275714339
20.29	0.285129503
20.3	0.294499642
20.31	0.303823276
20.32	0.313098933
20.33	0.322325149
20.34	0.331500465
20.35	0.340623433
20.36	0.349692613
20.37	0.358706573
20.38	0.367663888
20.39	0.376563146
20.4	0.385402939
20.41	0.394181873
20.42	0.402898561
20.43	0.411551627
20.44	0.420139704
20.45	0.428661436
20.46	0.437115477
20.47	0.445500493
20.48	0.453815159
20.49	0.462058163
20.5	0.470228202
20.51	0.478323986
20.52	0.486344238
20.53	0.49428769
20.54	0.502153089
20.55	0.509939192
20.56	0.517644769
20.57	0.525268605
20.58	0.532809494
20.59	0.540266246
20.6	0.547637685
20.61	0.554922645
20.62	0.562119976
20.63	0.569228542
20.64	0.57624722
20.65	0.583174902
20.66	0.590010494
20.67	0.596752916
20.68	0.603401105
20.69	0.609954009
20.7	0.616410594
20.71	0.622769841
20.72	0.629030746
20.73	0.635192319
20.74	0.641253588
20.75	0.647213595
20.76	0.653071401
20.77	0.658826078
20.78	0.664476719
20.79	0.670022432
20.8	0.67546234
20.81	0.680795585
20.82	0.686021325
20.83	0.691138734
20.84	0.696147004
20.85	0.701045344
20.86	0.705832981
20.87	0.710509159
20.88	0.715073139
20.89	0.719524201
20.9	0.723861642
20.91	0.728084777
20.92	0.732192938
20.93	0.736185478
20.94	0.740061765
20.95	0.743821189
20.96	0.747463154
20.97	0.750987086
20.98	0.754392429
20.99	0.757678644
21	0.760845213
21.01	0.763891636
21.02	0.766817431
21.03	0.769622137
21.04	0.772305311
21.05	0.774866529
21.06	0.777305386
21.07	0.779621498
21.08	0.781814499
21.09	0.783884042
21.1	0.785829801
21.11	0.787651468
21.12	0.789348755
21.13	0.790921396
21.14	0.792369141
21.15	0.793691761
21.16	0.794889048
21.17	0.795960814
21.18	0.796906887
21.19	0.79772712
21.2	0.798421383
21.21	0.798989565
21.22	0.799431578
21.23	0.799747351
21.24	0.799936835
21.25	0.8
21.26	0.799936835
21.27	0.799747351
21.28	0.799431578
21.29	0.798989565
21.3	0.798421383
21.31	0.79772712
21.32	0.796906887
21.33	0.795960814
21.34	0.794889048
21.35	0.793691761
21.36	0.792369141
21.37	0.790921396
21.38	0.789348755
21.39	0.787651468
21.4	0.785829801
21.41	0.783884042
21.42	0.781814499
21.43	0.779621498
21.44	0.777305386
21.45	0.774866529
21.46	0.772305311
21.47	0.769622137
21.48	0.766817431
21.49	0.763891636
21.5	0.760845213
21.51	0.757678644
21.52	0.754392429
21.53	0.750987086
21.54	0.747463154
21.55	0.743821189
21.56	0.740061765
21.57	0.736185478
21.58	0.732192938
21.59	0.728084777
21.6	0.723861642
21.61	0.719524201
21.62	0.715073139
21.63	0.710509159
21.64	0.705832981
21.65	0.701045344
21.66	0.696147004
21.67	0.691138734
21.68	0.686021325
21.69	0.680795585
21.7	0.67546234
21.71	0.670022432
21.72	0.664476719
21.73	0.658826078
21.74	0.653071401
21.75	0.647213595
21.76	0.641253588
21.77	0.635192319
21.78	0.629030746
21.79	0.622769841
21.8	0.616410594
21.81	0.609954009
21.82	0.603401105
21.83	0.596752916
21.84	0.590010494
21.85	0.583174902
21.86	0.57624722
21.87	0.569228542
21.88	0.562119976
21.89	0.554922645
21.9	0.547637685
21.91	0.540266246
21.92	0.532809494
21.93	0.525268605
21.94	0.517644769
21.95	0.509939192
21.96	0.502153089
21.97	0.49428769
21.98	0.486344238
21.99	0.478323986
22	0.470228202
22.01	0.462058163
22.02	0.453815159
22.03	0.445500493
22.04	0.437115477
22.05	0.428661436
22.06	0.420139704
22.07	0.411551627
22.08	0.402898561
22.09	0.394181873
22.1	0.385402939
22.11	0.376563146
22.12	0.367663888
22.13	0.358706573
22.14	0.349692613
22.15	0.340623433
22.16	0.331500465
22.17	0.322325149
22.18	0.313098933
22.19	0.303823276
22.2	0.294499642
22.21	0.285129503
22.22	0.275714339
22.23	0.266255636
22.24	0.256754888
22.25	0.247213595
22.26	0.237633265
22.27	0.22801541
22.28	0.218361548
22.29	0.208673205
22.3	0.19895191
22.31	0.189199198
22.32	0.179416609
22.33	0.169605688
22.34	0.159767984
22.35	0.149905052
22.36	0.140018447
22.37	0.130109732
22.38	0.120180471
22.39	0.110232233
22.4	0.100266587
22.41	0.090285108
22.42	0.080289372
22.43	0.070280957
22.44	0.060261444
22.45	0.050232416
22.46	0.040195455
22.47	0.030152146
22.48	0.020104076
22.49	0.010052832
22.5	8.82107E-16
22.51	-0.010052832
22.52	-0.020104076
22.53	-0.030152146
22.54	-0.040195455
22.55	-0.050232416
22.56	-0.060261444
22.57	-0.070280957
22.58	-0.080289372
22.59	-0.090285108
22.6	-0.100266587
22.61	-0.110232233
22.62	-0.120180471
22.63	-0.130109732
22.64	-0.140018447
22.65	-0.149905052
22.66	-0.159767984
22.67	-0.169605688
22.68	-0.179416609
22.69	-0.189199198
22.7	-0.19895191
22.71	-0.208673205
22.72	-0.218361548
22.73	-0.22801541
22.74	-0.237633265
22.75	-0.247213595
22.76	-0.256754888
22.77	-0.266255636
22.78	-0.275714339
22.79	-0.285129503
22.8	-0.294499642
22.81	-0.303823276
22.82	-0.313098933
22.83	-0.322325149
22.84	-0.331500465
22.85	-0.340623433
22.86	-0.349692613
22.87	-0.358706573
22.88	-0.367663888
22.89	-0.376563146
22.9	-0.385402939
22.91	-0.394181873
22.92	-0.402898561
22.93	-0.411551627
22.94	-0.420139704
22.95	-0.428661436
22.96	-0.437115477
22.97	-0.445500493
22.98	-0.453815159
22.99	-0.462058163
23	-0.470228202
23.01	-0.478323986
23.02	-0.486344238
23.03	-0.49428769
23.04	-0.502153089
23.05	-0.509939192
23.06	-0.517644769
23.07	-0.525268605
23.08	-0.532809494
23.09	-0.540266246
23.1	-0.547637685
23.11	-0.554922645
23.12	-0.562119976
23.13	-0.569228542
23.14	-0.57624722
23.15	-0.583174902
23.16	-0.590010494
23.17	-0.596752916
23.18	-0.603401105
23.19	-0.609954009
23.2	-0.616410594
23.21	-0.622769841
23.22	-0.629030746
23.23	-0.635192319
23.24	-0.641253588
23.25	-0.647213595
23.26	-0.653071401
23.27	-0.658826078
23.28	-0.664476719
23.29	-0.670022432
23.3	-0.67546234
23.31	-0.680795585
23.32	-0.686021325
23.33	-0.691138734
23.34	-0.696147004
23.35	-0.701045344
23.36	-0.705832981
23.37	-0.710509159
23.38	-0.715073139
23.39	-0.719524201
23.4	-0.723861642
23.41	-0.728084777
23.42	-0.732192938
23.43	-0.736185478
23.44	-0.740061765
23.45	-0.743821189
23.46	-0.747463154
23.47	-0.750987086
23.48	-0.754392429
23.49	-0.757678644
23.5	-0.760845213
23.51	-0.763891636
23.52	-0.766817431
23.53	-0.769622137
23.54	-0.772305311
23.55	-0.774866529
23.56	-0.777305386
23.57	-0.779621498
23.58	-0.781814499
23.59	-0.783884042
23.6	-0.785829801
23.61	-0.787651468
23.62	-0.789348755
23.63	-0.790921396
23.64	-0.792369141
23.65	-0.793691761
23.66	-0.794889048
23.67	-0.795960814
23.68	-0.796906887
23.69	-0.79772712
23.7	-0.798421383
23.71	-0.798989565
23.72	-0.799431578
23.73	-0.799747351
23.74	-0.799936835
23.75	-0.8
23.76	-0.799936835
23.77	-0.799747351
23.78	-0.799431578
23.79	-0.798989565
23.8	-0.798421383
23.81	-0.79772712
23.82	-0.796906887
23.83	-0.795960814
23.84	-0.794889048
23.85	-0.793691761
23.86	-0.792369141
23.87	-0.790921396
23.88	-0.789348755
23.89	-0.787651468
23.9	-0.785829801
23.91	-0.783884042
23.92	-0.781814499
23.93	-0.779621498
23.94	-0.777305386
23.95	-0.774866529
23.96	-0.772305311
23.97	-0.769622137
23.98	-0.766817431
23.99	-0.763891636
24	-0.760845213
24.01	-0.757678644
24.02	-0.754392429
24.03	-0.750987086
24.04	-0.747463154
24.05	-0.743821189
24.06	-0.740061765
24.07	-0.736185478
24.08	-0.732192938
24.09	-0.728084777
24.1	-0.723861642
24.11	-0.719524201
24.12	-0.715073139
24.13	-0.710509159
24.14	-0.705832981
24.15	-0.701045344
24.16	-0.696147004
24.17	-0.691138734
24.18	-0.686021325
24.19	-0.680795585
24.2	-0.67546234
24.21	-0.670022432
24.22	-0.664476719
24.23	-0.658826078
24.24	-0.653071401
24.25	-0.647213595
24.26	-0.641253588
24.27	-0.635192319
24.28	-0.629030746
24.29	-0.622769841
24.3	-0.616410594
24.31	-0.609954009
24.32	-0.603401105
24.33	-0.596752916
24.34	-0.590010494
24.35	-0.583174902
24.36	-0.57624722
24.37	-0.569228542
24.38	-0.562119976
24.39	-0.554922645
24.4	-0.547637685
24.41	-0.540266246
24.42	-0.532809494
24.43	-0.525268605
24.44	-0.517644769
24.45	-0.509939192
24.46	-0.502153089
24.47	-0.49428769
24.48	-0.486344238
24.49	-0.478323986
24.5	-0.470228202
24.51	-0.462058163
24.52	-0.453815159
24.53	-0.445500493
24.54	-0.437115477
24.55	-0.428661436
24.56	-0.420139704
24.57	-0.411551627
24.58	-0.402898561
24.59	-0.394181873
24.6	-0.385402939
24.61	-0.376563146
24.62	-0.367663888
24.63	-0.358706573
24.64	-0.349692613
24.65	-0.340623433
24.66	-0.331500465
24.67	-0.322325149
24.68	-0.313098933
24.69	-0.303823276
24.7	-0.294499642
24.71	-0.285129503
24.72	-0.275714339
24.73	-0.266255636
24.74	-0.256754888
24.75	-0.247213595
24.76	-0.237633265
24.77	-0.22801541
24.78	-0.218361548
24.79	-0.208673205
24.8	-0.19895191
24.81	-0.189199198
24.82	-0.179416609
24.83	-0.169605688
24.84	-0.159767984
24.85	-0.149905052
24.86	-0.140018447
24.87	-0.130109732
24.88	-0.120180471
24.89	-0.110232233
24.9	-0.100266587
24.91	-0.090285108
24.92	-0.080289372
24.93	-0.070280957
24.94	-0.060261444
24.95	-0.050232416
24.96	-0.040195455
24.97	-0.030152146
24.98	-0.020104076
24.99	-0.010052832
25	-9.80119E-16
25.01	0.010052832
25.02	0.020104076
25.03	0.030152146
25.04	0.040195455
25.05	0.050232416
25.06	0.060261444
25.07	0.070280957
25.08	0.080289372
25.09	0.090285108
25.1	0.100266587
25.11	0.110232233
25.12	0.120180471
25.13	0.130109732
25.14	0.140018447
25.15	0.149905052
25.16	0.159767984
25.17	0.169605688
25.18	0.179416609
25.19	0.189199198
25.2	0.19895191
25.21	0.208673205
25.22	0.218361548
25.23	0.22801541
25.24	0.237633265
25.25	0.247213595
25.26	0.256754888
25.27	0.266255636
25.28	0.275714339
25.29	0.285129503
25.3	0.294499642
25.31	0.303823276
25.32	0.313098933
25.33	0.322325149
25.34	0.331500465
25.35	0.340623433
25.36	0.349692613
25.37	0.358706573
25.38	0.367663888
25.39	0.376563146
25.4	0.385402939
25.41	0.394181873
25.42	0.402898561
25.43	0.411551627
25.44	0.420139704
25.45	0.428661436
25.46	0.437115477
25.47	0.445500493
25.48	0.453815159
25.49	0.462058163
25.5	0.470228202
25.51	0.478323986
25.52	0.486344238
25.53	0.49428769
25.54	0.502153089
25.55	0.509939192
25.56	0.517644769
25.57	0.525268605
25.58	0.532809494
25.59	0.540266246
25.6	0.547637685
25.61	0.554922645
25.62	0.562119976
25.63	0.569228542
25.64	0.57624722
25.65	0.583174902
25.66	0.590010494
25.67	0.596752916
25.68	0.603401105
25.69	0.609954009
25.7	0.616410594
25.71	0.622769841
25.72	0.629030746
25.73	0.635192319
25.74	0.641253588
25.75	0.647213595
25.76	0.653071401
25.77	0.658826078
25.78	0.664476719
25.79	0.670022432
25.8	0.67546234
25.81	0.680795585
25.82	0.686021325
25.83	0.691138734
25.84	0.696147004
25.85	0.701045344
25.86	0.705832981
25.87	0.710509159
25.88	0.715073139
25.89	0.719524201
25.9	0.723861642
25.91	0.728084777
25.92	0.732192938
25.93	0.736185478
25.94	0.740061765
25.95	0.743821189
25.96	0.747463154
25.97	0.750987086
25.98	0.754392429
25.99	0.757678644
26	0.760845213
26.01	0.763891636
26.02	0.766817431
26.03	0.769622137
26.04	0.772305311
26.05	0.774866529
26.06	0.777305386
26.07	0.779621498
26.08	0.781814499
26.09	0.783884042
26.1	0.785829801
26.11	0.787651468
26.12	0.789348755
26.13	0.790921396
26.14	0.792369141
26.15	0.793691761
26.16	0.794889048
26.17	0.795960814
26.18	0.796906887
26.19	0.79772712
26.2	0.798421383
26.21	0.798989565
26.22	0.799431578
26.23	0.799747351
26.24	0.799936835
26.25	0.8
26.26	0.799936835
26.27	0.799747351
26.28	0.799431578
26.29	0.798989565
26.3	0.798421383
26.31	0.79772712
26.32	0.796906887
26.33	0.795960814
26.34	0.794889048
26.35	0.793691761
26.36	0.792369141
26.37	0.790921396
26.38	0.789348755
26.39	0.787651468
26.4	0.785829801
26.41	0.783884042
26.42	0.781814499
26.43	0.779621498
26.44	0.777305386
26.45	0.774866529
26.46	0.772305311
26.47	0.769622137
26.48	0.766817431
26.49	0.763891636
26.5	0.760845213
26.51	0.757678644
26.52	0.754392429
26.53	0.750987086
26.54	0.747463154
26.55	0.743821189
26.56	0.740061765
26.57	0.736185478
26.58	0.732192938
26.59	0.728084777
26.6	0.723861642
26.61	0.719524201
26.62	0.715073139
26.63	0.710509159
26.64	0.705832981
26.65	0.701045344
26.66	0.696147004
26.67	0.691138734
26.68	0.686021325
26.69	0.680795585
26.7	0.67546234
26.71	0.670022432
26.72	0.664476719
26.73	0.658826078
26.74	0.653071401
26.75	0.647213595
